presa_id,clavesih,nombre_presa,estado_id,latitud,longitud,pred_vol_Base,pred_pct_Base,pred_pct_base_baja,pred_pct_base_alta,pred_vol_Temp_+1C,pred_pct_Temp_+1C,pred_vol_Temp_+2C,pred_pct_Temp_+2C,pred_vol_Temp_+3C,pred_pct_Temp_+3C
33,CPRNL,"José López Portillo, N.L.",MX-NLE,24.9375,-99.399722,317.647,1.0588233333333332,1.0058821666666664,1.1117645,304.94111999999996,1.0164703999999998,289.05877,0.9635292333333333,266.82347999999996,0.8894115999999999
34,CRNJL,"Corrinchis, Jal.",MX-JAL,20.479722,-104.780833,7.996,0.3998,0.37981,0.41979,7.67616,0.383808,7.27636,0.363818,6.71664,0.33583199999999996
35,CRRBN,"El Carrizo, B.C.",MX-BCN,32.479444,-116.696944,28.271,0.6917975632131541,0.6572076850524964,0.7263874413738118,27.140159999999998,0.664125660684628,25.72661,0.6295357825239702,23.74764,0.5811099530990494
36,CRTJL,"El Cuarenta, Jal.",MX-JAL,21.497778,-101.7375,13.002,0.4245551020408163,0.4033273469387755,0.44578285714285715,12.48192,0.40757289795918367,11.83182,0.38634514285714283,10.92168,0.3566262857142857
37,CUQJL,"Cuquío, Jal.",MX-JAL,20.948056,-103.039444,4.325,0.5766666666666667,0.5478333333333333,0.6055,4.152,0.5536,3.93575,0.5247666666666667,3.633,0.4844
38,DBOMC,"El Bosque, Mich.",MX-MIC,19.387778,-100.421111,94.083,0.4648369565217391,0.44159510869565216,0.4880788043478261,90.31967999999999,0.4462434782608695,85.61553,0.4230016304347826,79.02972,0.39046304347826083
39,DGNMC,"De Gonzalo, Mich.",MX-MIC,20.304444,-102.436944,1.164,0.1317189091320584,0.12513296367545546,0.13830485458866132,1.11744,0.12645015276677604,1.05924,0.11986420731017314,0.9777599999999999,0.11064388367092905
40,DNXMX,"Danxho, Méx.",MX-MEX,19.884722,-99.559722,20.83,0.6709398956387296,0.6373929008567931,0.704486890420666,19.996799999999997,0.6441022998131803,18.955299999999998,0.6105553050312439,17.4972,0.5635895123365329
41,EBLSI,"Lic. Eustaquio Buelna, Sin.",MX-SIN,25.484722,-108.065556,9.98,0.1246253746253746,0.11839410589410586,0.13085664335664332,9.5808,0.11964035964035961,9.081800000000001,0.11340909090909089,8.3832,0.10468531468531465
42,ELCZC,"El Cazadero, Zac.",MX-ZAC,23.693333,-103.098333,15.532,0.7003336639913428,0.6653169807917756,0.73535034719091,14.91072,0.6723203174316891,14.134120000000001,0.637303634232122,13.04688,0.588280277752728
43,ELZBN,"Emilio López Zamora, B.C.",MX-BCN,31.890278,-116.6025,2.127,0.7785504802429706,0.739622956230822,0.8174780042551192,2.0419199999999997,0.7474084610332518,1.9355699999999998,0.7084809370211033,1.7866799999999998,0.6539824034040953
44,EPLGJ,"El Palote, Gto.",MX-GUA,21.173611,-101.678889,0.52,0.053925127035155,0.05122887068339725,0.05662138338691275,0.4992,0.051768121953748795,0.4732,0.04907186560199105,0.4368,0.045297106709530195
45,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",MX-TAM,22.605,-98.691667,401.496,0.7125760724687324,0.6769472688452958,0.7482048760921691,385.43616,0.6840730295699832,365.36136,0.6484442259465465,337.25663999999995,0.5985639008737352
46,ERECH,"El Rejón, Chih.",MX-CHH,28.614722,-106.119444,1.993,0.3053002450980392,0.29003523284313726,0.32056525735294117,1.91328,0.29308823529411765,1.81363,0.2778232230392157,1.67412,0.25645220588235296
47,ESTJL,"El Estribón, Jal.",MX-JAL,21.185556,-102.900556,5.048,0.7914707073924653,0.751897172022842,0.8310442427620885,4.84608,0.7598118790967666,4.59368,0.7202383437271435,4.24032,0.6648353942096709
48,EXCZC,"Miguel Alemán, Zac.",MX-ZAC,21.645833,-103.35,26.914,0.4170773283743995,0.3962234619556795,0.4379311947931195,25.83744,0.40039423523942347,24.491740000000004,0.3795403688207035,22.60776,0.35034495583449554
49,FIMCH,"Las Vírgenes, Chih.",MX-CHH,28.166111,-105.628889,38.889,0.1166716668666746,0.11083808352334086,0.12250525021000834,37.33344,0.1120048001920076,35.38899000000001,0.1061712168486739,32.666760000000004,0.09800420016800666
50,FVLDR,"Francisco Villa, Dgo.",MX-DUR,24.001667,-103.960833,59.342,0.8100190863576189,0.7695181320397378,0.8505200406754999,56.96832,0.7776183229033141,54.00122,0.7371173685854332,49.84728,0.6804160325403998
51,FZRDR,"Francisco Zarco, Dgo.",MX-DUR,25.270833,-103.773611,128.165,0.4144515586599405,0.39372898072694346,0.4351741365929375,123.03839999999998,0.39787349631354285,116.63015,0.3771509183805459,107.65859999999999,0.34813930927435
52,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",MX-SIN,26.103056,-108.3275,59.526,0.2020721167229053,0.19196851088676,0.21217572255905057,57.144960000000005,0.19398923205398907,54.16866,0.18388562621784382,50.00184,0.16974057804724044
53,GDLMX,"Guadalupe, Méx.",MX-MEX,19.635556,-99.252222,42.079,0.739395536812511,0.7024257599718854,0.7763653136531367,40.39584,0.7098197153400105,38.29189,0.672849938499385,35.34636,0.6210922509225092
54,GDOSI,"Gustavo Díaz Ordaz, Sin.",MX-SIN,25.856667,-107.911111,227.904,0.1407900288555806,0.13375052741280155,0.14782953029835963,218.78784,0.13515842770135736,207.39264,0.12811892625857835,191.43936,0.11826362423868769
55,GLNGJ,"La Golondrina, Gto.",MX-GUA,20.439167,-101.7425,2.886,0.6179871419770829,0.5870877848782288,0.6488864990759371,2.77056,0.5932676562979996,2.6262600000000003,0.5623682991991454,2.42424,0.5191091992607496
56,GUAMC,"Guaracha, Mich.",MX-MIC,19.979167,-102.541389,7.735,0.2697283537329567,0.2562419360463089,0.28321477141960455,7.4256,0.25893921958363847,7.038850000000001,0.24545280189699062,6.4974,0.22657181713568364
57,GVCDR,"Presidente Guadalupe Victoria, Dgo.",MX-DUR,23.961111,-104.753056,60.241,0.7717268767614656,0.7331405329233922,0.8103132205995389,57.83136,0.7408578016910069,54.81931,0.7022714578529337,50.602439999999994,0.648250576479631
58,HPNMX,"Huapango, Méx.",MX-MEX,20.046389,-99.696944,27.488,0.2266117065127782,0.2152811211871393,0.2379422918384171,26.388479999999998,0.21754723825226707,25.01408,0.20621665292662816,23.08992,0.19035383347073367
59,HRTJL,"Hurtado, Jal.",MX-JAL,20.466944,-103.651111,10.068,0.44501414427157,0.42276343705799146,0.4672648514851485,9.66528,0.4272135785007072,9.16188,0.4049628712871287,8.45712,0.37381188118811876
60,IALGJ,"Ignacio Allende, Gto.",MX-GUA,20.848056,-100.825833,60.763,0.3557760993032379,0.337987294338076,0.3735649042683998,58.33248,0.34154505533110835,55.29433,0.3237562503659465,51.04092,0.29885192341471983
61,IDFQT,"San Ildefonso, Qro.",MX-QUE,20.198611,-99.9625,19.039,0.3982054714297666,0.37829519785827825,0.4181157450012549,18.277440000000002,0.3822772525725759,17.325490000000002,0.3623669790010876,15.99276,0.3344925960010039
62,INFMC,"Infiernillo, Mich.",MX-GRO,18.266667,-101.883333,5515.681,0.5887933841245034,0.5593537149182782,0.6182330533307286,5295.05376,0.5652416487595233,5019.26971,0.5358019795532981,4633.1720399999995,0.49458644266458285
63,IRASO,"Ignacio R. Alatorre, Son.",MX-SON,28.426389,-110.396944,1.088,0.067326733298206,0.0639603966332957,0.0706930699631163,1.04448,0.06463366396627776,0.9900800000000001,0.06126732730136746,0.9139200000000001,0.05655445597049304
64,JARMC,"Jaripo, Mich.",MX-MIC,19.958333,-102.601944,5.026,0.8337757133377571,0.7920869276708692,0.8754644990046451,4.82496,0.8004246848042468,4.57366,0.7587358991373591,4.221839999999999,0.7003715992037159
65,JCQAG,"Jocoque, Ags.",MX-AGU,22.121667,-102.356944,9.624,0.8769020197519118,0.8330569187643162,0.9207471207395075,9.239040000000001,0.8418259389618353,8.757840000000002,0.7979808379742398,8.08416,0.7365976965916059
66,JDMOX,"Presidente Benito Juárez, Oax.",MX-OAX,16.445556,-95.397778,416.101,0.5776637230552659,0.5487805369025026,0.6065469092080292,399.45696,0.5545571741330553,378.65191,0.525673987980292,349.52484,0.48523752736642334
67,JGRSI,"Juan Guerrero Alcocer, Sin.",MX-SIN,24.753611,-107.059444,5.16,0.0943603247750713,0.08964230853631773,0.09907834101382486,4.9536,0.09058591178406844,4.695600000000001,0.08586789554531488,4.3344,0.07926267281105988
68,JLPSI,"José López Portillo, Sin.",MX-SIN,24.571667,-106.807222,155.794,0.0603808246679508,0.057361783434553254,0.06339986590134834,149.56224,0.05796559168123276,141.77254000000002,0.05494655044783523,130.86696,0.05071989272107867
69,JORSI,"Josefa Ortiz de Domínguez, Sin.",MX-SIN,26.426944,-108.7025,48.302,0.0930172546602988,0.08836639192728385,0.09766811739331374,46.36992,0.08929656447388684,43.95482,0.08464570174087191,40.573679999999996,0.07813449391465098
70,JSBCP,"Juan Sabines, Chis.",MX-CHP,15.996389,-92.898611,37.457,0.5496258130458181,0.5221445223935273,0.577107103698109,35.95872,0.5276407805239854,34.08587,0.5001594898716946,31.46388,0.4616856829584872
71,LBCNL,"Rodrigo Gómez, N.L.",MX-NLE,25.428056,-100.128056,31.588,0.799898708533806,0.7599037731071157,0.8398936439604963,30.32448,0.7679027601924537,28.74508,0.7279078247657634,26.53392,0.671914915168397
72,LBQCH,"La Boquilla, Chih.",MX-CHH,27.544722,-105.414167,417.689,0.1467233154651922,0.13938714969193258,0.15405948123845184,400.98144,0.14085438284658452,380.09699,0.13351821707332492,350.85876,0.12324758499076145
73,LCAVC,"La Cangrejera, Ver.",MX-DESC,18.109444,-94.330833,9.99,0.3500718284666431,0.3325682370433109,0.3675754198899753,9.5904,0.33606895532797737,9.090900000000001,0.31856536390464524,8.3916,0.29406033591198016
74,LCDSO,"Lázaro Cárdenas, Son.",MX-SON,30.437778,-109.378889,61.321,0.0871804708305833,0.08282144728905413,0.09153949437211248,58.868159999999996,0.08369325199735997,55.80211,0.07933422845583081,51.50964,0.07323159549768997
75,LCLGR,"La Calera, Gro.",MX-GRO,18.418611,-101.003056,6.615,0.7042478441392526,0.6690354519322899,0.7394602363462153,6.3504,0.6760779303736825,6.01965,0.6408655381667199,5.5565999999999995,0.5915681890769722
76,LCRDR,"Lázaro Cárdenas, Dgo.",MX-DUR,25.594167,-105.015833,735.02,0.2653013344113538,0.2520362676907861,0.2785664011319215,705.6192,0.25468928103489963,668.8682,0.24142421431433195,617.4168,0.22285312090553716
77,LDACM,"Laguna de Amela, Col.",MX-COL,18.809167,-103.774167,38.107,0.9938450303836422,0.9441527788644601,1.0435372819028244,36.582719999999995,0.9540912291682965,34.67737,0.9043989776491145,32.009879999999995,0.8348298255222595
78,LDCJL,"Lago de Chapala, Jal.",MX-JAL,20.290556,-103.201667,4072.527,0.5011471240067877,0.47608976780644835,0.5262044802071272,3909.62592,0.4811012390465162,3705.99957,0.45604388284617686,3420.92268,0.4209635841657017
79,LDCSI,"Luis Donaldo Colosio, Sin.",MX-SIN,26.844722,-108.367778,111.381,0.0347830839183551,0.033043929722437346,0.036522238114272854,106.92576,0.033391760561620895,101.35671,0.03165260636570314,93.56004,0.02921779049141828
80,LDFMC,"Laguna del Fresno, Mich.",MX-MIC,19.838056,-100.406389,5.208,0.5056801631226333,0.4803961549665016,0.530964171278765,4.99968,0.48545295659772797,4.73928,0.46016894844159634,4.37472,0.42477133702301195
81,LDYGJ,"Laguna de Yuriria, Gto.",MX-GUA,20.286944,-101.073056,109.628,0.3932278776139746,0.37356648373327583,0.41288927149467336,105.24288,0.3774987625094156,99.76148,0.3578373686287169,92.08752,0.33031141719573864
82,LFGCL,"La Fragua, Coah.",MX-DESC,28.82,-100.832222,44.696,0.9450470817091904,0.8977947276237308,0.99229943579465,42.908159999999995,0.9072451984408227,40.67336,0.8599928443553633,37.544639999999994,0.7938395486357199
83,LJSCH,"Las Lajas, Chih.",MX-CHH,29.88,-107.025833,6.054,0.072706748064514,0.0690714106612883,0.07634208546773971,5.81184,0.06979847814193345,5.50914,0.06616314073870774,5.08536,0.061073668374191765
84,LLNCH,"El Granero, Chih.",MX-CHH,28.984444,-105.28,162.3,0.5707112264489314,0.5421756651264847,0.599246787771378,155.808,0.5478827773909741,147.693,0.5193472160685275,136.332,0.4793974302171023
85,LNRDR,"Los Naranjos, Dgo.",MX-DUR,24.613056,-103.306944,15.995,0.7642870795107033,0.7260727255351681,0.8025014334862385,15.355199999999998,0.7337155963302752,14.55545,0.69550124235474,13.435799999999999,0.6420011467889908
86,LOLMC,"Los Olivos, Mich.",MX-MIC,19.210833,-102.865556,4.973,0.4846033873739747,0.4603732180052759,0.5088335567426734,4.77408,0.4652192518790157,4.52543,0.440989082510317,4.17732,0.40706684539413873
87,LREZC,"Gobernador Leobardo Reynoso, Zac.",MX-ZAC,23.18,-103.216944,17.716,0.1850872885694286,0.17583292414095716,0.19434165299790004,17.007360000000002,0.17768379702665146,16.121560000000002,0.16842943259818002,14.88144,0.15547332239832
88,MALCP,"Nezahualcóyotl, Chis.",MX-CHP,17.178611,-93.598889,4920.32,0.5280792153167357,0.5016752545508989,0.5544831760825726,4723.507199999999,0.5069560467040662,4477.4911999999995,0.4805520859382295,4133.0688,0.44358654086605803
